Electricity:Facility,InteriorEquipment:Electricity,Heating:Gas,Site Outdoor Air Drybulb Temperature,Site Outdoor Air Relative Humidity,Site Direct Solar Radiation Rate per Area,days,tc1,tc2,tc3,tc4,tc5,tc6
467263.471,228602.0066,84069.89712,5.489852151,75.55857975,140.3433766,31,12.45466785,12.75419608,0.694446286,0.000284774,6.189702927,0.792519376
360604.6561,153971.0592,349233.8042,-2.113575269,70.30320341,156.7973417,31,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
336124.9361,142225.4724,179130.0063,1.942956349,62.61458333,188.2471892,28,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
385191.8974,163319.5874,115963.9002,5.43313172,62.39908154,197.9807721,31,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
397730.9075,151713.8291,46517.82767,12.56460648,68.95763889,135.3763503,30,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
479457.2639,160203.4114,13615.98193,17.91901882,74.3156362,192.3388217,31,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
508792.5995,157326.9411,839.3711866,22.21377315,69.30104167,225.3063657,30,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
551228.6136,154590.2993,11.95119585,26.66420251,66.30790771,284.5905765,31,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
547527.9634,163319.5874,1198.359723,23.04596774,77.16319444,219.8065636,31,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
497181.1743,151713.8291,6742.206477,20.35770833,84.16527778,153.3049769,30,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
423597.6212,157087.2353,42136.04697,12.89782706,75.73711918,157.4538157,31,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
381703.7571,151094.589,70698.53306,9.760949074,74.10636574,128.5277006,30,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
371312.1168,154590.2993,126937.4503,5.489852151,75.55857975,140.3433766,31,10.68551366,8.624924246,0.606434251,0.00025941,6.147033127,0.717206267
374562.9525,182906.4902,298156.6435,-2.113575269,70.30320341,156.7973417,31,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
349088.6898,168953.582,154782.0945,1.942956349,62.61458333,188.2471892,28,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
399118.9339,194011.8661,96760.06169,5.43313172,62.39908154,197.9807721,31,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
417574.7139,180225.064,38183.5566,12.56460648,68.95763889,135.3763503,30,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
509523.9389,190310.0741,10909.47794,17.91901882,74.3156362,192.3388217,31,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
545659.3869,186893.0354,635.9495491,22.21377315,69.30104167,225.3063657,30,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
599591.417,183642.1027,7.249861136,26.66420251,66.30790771,284.5905765,31,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
589906.4949,194011.8661,891.8295137,23.04596774,77.16319444,219.8065636,31,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
534432.3808,180225.064,5306.139834,20.35770833,84.16527778,153.3049769,30,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
444541.6931,186608.2822,34658.19902,12.89782706,75.73711918,157.4538157,31,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
397771.6266,179489.4515,58388.51492,9.760949074,74.10636574,128.5277006,30,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
385926.7611,183642.1027,105958.1106,5.489852151,75.55857975,140.3433766,31,9.272237108,10.24578664,0.561394375,0.000352215,5.011760281,0.855868187
351918.6321,164385.9717,325233.4395,-2.113575269,70.30320341,156.7973417,31,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
327674.0518,151845.8898,171484.1977,1.942956349,62.61458333,188.2471892,28,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
374474.8993,174366.8532,108716.4992,5.43313172,62.39908154,197.9807721,31,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
388889.7078,161976.058,42734.22604,12.56460648,68.95763889,135.3763503,30,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
470850.3002,171039.8927,12406.12787,17.91901882,74.3156362,192.3388217,31,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
501590.6431,167968.8522,746.0396364,22.21377315,69.30104167,225.3063657,30,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
547751.9989,165047.0984,8.584091423,26.66420251,66.30790771,284.5905765,31,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
540363.7166,174366.8532,1047.724747,23.04596774,77.16319444,219.8065636,31,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
490783.4528,161976.058,6043.925517,20.35770833,84.16527778,153.3049769,30,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
414514.6593,167712.9322,38605.63002,12.89782706,75.73711918,157.4538157,31,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
372481.5818,161314.9312,64742.18448,9.760949074,74.10636574,128.5277006,30,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
362145.6062,165047.0984,117710.3794,5.489852151,75.55857975,140.3433766,31,9.004486163,9.208331489,0.581255524,0.000310918,5.785800839,0.814503189
389713.8862,202745.588,261044.8874,-2.113575269,70.30320341,156.7973417,31,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
363689.1344,187279.2665,132316.0561,1.942956349,62.61458333,188.2471892,28,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
416256.6752,215055.5173,84449.11673,5.43313172,62.39908154,197.9807721,31,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
431578.1349,199773.3187,32791.46415,12.56460648,68.95763889,135.3763503,30,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
521086.697,210952.2075,9113.886915,17.91901882,74.3156362,192.3388217,31,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
554887.4581,207164.537,469.9513014,22.21377315,69.30104167,225.3063657,30,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
605524.9478,203560.9893,4.875333717,26.66420251,66.30790771,284.5905765,31,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
599197.7656,215055.5173,729.5781008,23.04596774,77.16319444,219.8065636,31,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
543386.2885,199773.3187,4459.723078,20.35770833,84.16527778,153.3049769,30,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
459032.1026,206848.8978,30205.38815,12.89782706,75.73711918,157.4538157,31,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
412937.193,198957.9174,50915.91824,9.760949074,74.10636574,128.5277006,30,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
401945.7815,203560.9893,93701.61867,5.489852151,75.55857975,140.3433766,31,9.169002861,11.35710403,0.688315585,0.000246349,5.487271186,0.847455262
431683.7421,217206.1948,244888.2316,-2.113575269,70.30320341,156.7973417,31,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
403427.4399,200636.755,121373.2283,1.942956349,62.61458333,188.2471892,28,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
463061.0991,230394.1164,77861.95822,5.43313172,62.39908154,197.9807721,31,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
480835.2554,214021.9317,31279.45782,12.56460648,68.95763889,135.3763503,30,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
583393.6246,225998.1425,8698.194151,17.91901882,74.3156362,192.3388217,31,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
623133.4388,221940.3205,459.6064149,22.21377315,69.30104167,225.3063657,30,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
680848.9566,218079.7537,5.683110845,26.66420251,66.30790771,284.5905765,31,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
673820.3055,230394.1164,693.3059551,23.04596774,77.16319444,219.8065636,31,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
609711.7547,214021.9317,4205.664245,20.35770833,84.16527778,153.3049769,30,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
510732.6292,221602.1687,28924.22986,12.89782706,75.73711918,157.4538157,31,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
458409.6555,213148.3728,48734.20548,9.760949074,74.10636574,128.5277006,30,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
445677.0464,218079.7537,88087.36513,5.489852151,75.55857975,140.3433766,31,11.35423883,12.16713703,0.621697857,0.000275349,4.969231669,0.804320434
418755.6664,224442.73,305445.3522,-2.113575269,70.30320341,156.7973417,31,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
390551.0519,207321.2555,152468.6898,1.942956349,62.61458333,188.2471892,28,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
447640.6792,238070.026,97045.36066,5.43313172,62.39908154,197.9807721,31,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
462015.5308,221152.3786,38081.48304,12.56460648,68.95763889,135.3763503,30,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
556184.5851,233527.594,10499.18862,17.91901882,74.3156362,192.3388217,31,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
590702.9693,229334.5799,526.541157,22.21377315,69.30104167,225.3063657,30,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
643041.8438,225345.3928,5.297876743,26.66420251,66.30790771,284.5905765,31,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
637354.5934,238070.026,821.9980896,23.04596774,77.16319444,219.8065636,31,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
577585.6851,221152.3786,5022.913736,20.35770833,84.16527778,153.3049769,30,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
491107.565,228985.162,35282.2491,12.89782706,75.73711918,157.4538157,31,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
442674.1974,220249.7159,59508.13201,9.760949074,74.10636574,128.5277006,30,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
431527.381,225345.3928,109046.7845,5.489852151,75.55857975,140.3433766,31,9.623952144,12.57250261,0.604203552,0.000279696,5.57482267,0.671996557
355893.973,159422.5048,360350.6102,-2.113575269,70.30320341,156.7973417,31,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
331936.6708,147261.0579,185277.6506,1.942956349,62.61458333,188.2471892,28,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
380056.2557,169102.0238,120165.7504,5.43313172,62.39908154,197.9807721,31,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
395265.9284,157085.356,47492.34714,12.56460648,68.95763889,135.3763503,30,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
480079.7088,165875.5174,13719.73269,17.91901882,74.3156362,192.3388217,31,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
511795.9259,162897.2039,828.7771433,22.21377315,69.30104167,225.3063657,30,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
558921.4233,160063.6695,10.31809353,26.66420251,66.30790771,284.5905765,31,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
551902.5992,169102.0238,1188.700993,23.04596774,77.16319444,219.8065636,31,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
500591.0765,157085.356,6814.45549,20.35770833,84.16527778,153.3049769,30,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
421036.5612,162649.0111,43010.6188,12.89782706,75.73711918,157.4538157,31,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
378104.1384,156444.1913,72272.26141,9.760949074,74.10636574,128.5277006,30,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
367135.0335,160063.6695,131090.7653,5.489852151,75.55857975,140.3433766,31,9.907698444,8.930295304,0.645792593,0.000244745,5.547461632,0.695043885
385848.196,158069.3029,315395.3513,-2.113575269,70.30320341,156.7973417,31,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
359631.3649,146011.0842,160862.7174,1.942956349,62.61458333,188.2471892,28,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
412549.4894,167666.6607,102058.9445,5.43313172,62.39908154,197.9807721,31,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
423255.87,155751.9922,41956.005,12.56460648,68.95763889,135.3763503,30,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
507312.2305,164467.5415,12319.20062,17.91901882,74.3156362,192.3388217,31,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
537066.6772,161514.5083,796.7107854,22.21377315,69.30104167,225.3063657,30,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
578066.8982,158705.0253,10.92363171,26.66420251,66.30790771,284.5905765,31,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
577273.8818,167666.6607,1090.114965,23.04596774,77.16319444,219.8065636,31,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
524013.4535,155751.9922,6121.239199,20.35770833,84.16527778,153.3049769,30,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
450383.0175,161268.4222,38061.87253,12.89782706,75.73711918,157.4538157,31,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
406694.846,155116.2698,63867.78781,9.760949074,74.10636574,128.5277006,30,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
396529.6415,158705.0253,113296.8251,5.489852151,75.55857975,140.3433766,31,12.25614689,8.854493633,0.531592989,0.000314545,6.439539714,0.770907837
413598.0628,192001.3134,253088.2176,-2.113575269,70.30320341,156.7973417,31,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
386076.9624,177354.6123,124731.56,1.942956349,62.61458333,188.2471892,28,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
442890.0396,203658.8918,79829.27786,5.43313172,62.39908154,197.9807721,31,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
463694.7178,189186.5562,32361.14767,12.56460648,68.95763889,135.3763503,30,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
567355.2081,199773.0324,9227.496996,17.91901882,74.3156362,192.3388217,31,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
609107.5726,196186.0851,530.2083801,22.21377315,69.30104167,225.3063657,30,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
669580.4613,192773.5034,8.789122554,26.66420251,66.30790771,284.5905765,31,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
660533.5631,203658.8918,769.9506289,23.04596774,77.16319444,219.8065636,31,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
596889.8143,189186.5562,4539.300028,20.35770833,84.16527778,153.3049769,30,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
492859.6991,195887.1729,29608.31088,12.89782706,75.73711918,157.4538157,31,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
440273.911,188414.3662,49876.60974,9.760949074,74.10636574,128.5277006,30,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
426745.4578,192773.5034,89220.50413,5.489852151,75.55857975,140.3433766,31,11.723964,10.75524707,0.540346925,0.000338537,4.610682467,0.892815955
463656.6949,229770.3267,242254.586,-2.113575269,70.30320341,156.7973417,31,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
432981.1475,212242.4398,118646.6575,1.942956349,62.61458333,188.2471892,28,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
497809.66,243721.0938,77021.71686,5.43313172,62.39908154,197.9807721,31,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
508862.8234,226401.8723,31682.48252,12.56460648,68.95763889,135.3763503,30,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
607397.7828,239070.8381,8711.654268,17.91901882,74.3156362,192.3388217,31,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
642904.0493,234778.2944,481.0042028,22.21377315,69.30104167,225.3063657,30,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
692040.4564,230694.416,9.891407404,26.66420251,66.30790771,284.5905765,31,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
692131.5133,243721.0938,724.842568,23.04596774,77.16319444,219.8065636,31,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
626320.7815,226401.8723,4208.315135,20.35770833,84.16527778,153.3049769,30,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
539866.1136,234420.5824,29208.59537,12.89782706,75.73711918,157.4538157,31,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
488558.7618,225477.783,49226.904,9.760949074,74.10636574,128.5277006,30,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
477178.7068,230694.416,87872.86548,5.489852151,75.55857975,140.3433766,31,12.89723898,12.87093608,0.594479223,0.000327332,6.06494254,0.763068754
